No.,Time,Source,Destination,Protocol,Tag,Length,Info
23501,10:30.4,100.6.0.13,100.6.0.23,TCP,4,54,"4242  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23502,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  7627 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23503,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  7 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23504,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1028 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23505,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  56737 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23506,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2811 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23507,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1198 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23508,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  8192 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23509,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  16992 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23510,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  264 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23511,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  8087 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23512,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23513,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  32777 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23514,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  8873 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23515,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  84 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23516,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  8994 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23517,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23518,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1166 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23519,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1455 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23520,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1984 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23521,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  11967 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23522,10:30.4,100.6.0.13,100.6.0.23,TCP,4,54,"50002  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23523,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1098 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23524,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  9002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23525,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  9091 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23526,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  8007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23527,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5850 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23528,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  9415 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23529,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1761 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23530,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  13456 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23531,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  9929 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23532,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  119 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23533,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  14000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23534,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1533 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23535,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5815 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23536,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5825 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23537,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2701 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23538,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2126 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23539,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1112 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23540,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  10629 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23541,10:30.4,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2869 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23542,10:30.4,100.6.0.13,100.6.0.23,TCP,4,54,"544  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23543,10:30.5,100.6.0.13,100.6.0.22,TCP,1,132,"991  >  38438 [PSH, ACK] Seq=46729 Ack=1 Win=85 Len=66 TSval=2221540530 TSecr=1778259395"
23544,10:30.5,100.6.0.22,100.6.0.13,TCP,1,66,38438  >  991 [ACK] Seq=1 Ack=46795 Win=83 Len=0 TSval=1778260479 TSecr=2221540530
23545,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  9001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23546,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23547,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2717 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23548,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2525 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23549,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  464 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23550,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  9666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23551,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  7512 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23552,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1054 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23553,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1023 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23554,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1863 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23555,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  425 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23556,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  7004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23557,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3801 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23558,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  20222 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23559,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  6003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23560,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5802 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23561,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5033 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23562,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1199 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23563,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  49161 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23564,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  17877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23565,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1029 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23566,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  50500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23567,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5963 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23568,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"6502  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23569,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"179  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23570,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"49153  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23571,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"1272  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23572,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"4445  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23573,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3371 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23574,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  8899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23575,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1216 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23576,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1494 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23577,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  4006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23578,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  6101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23579,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  16000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23580,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  9900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23581,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  50389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23582,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3689 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23583,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  301 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23584,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2020 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23585,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1151 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23586,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  55056 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23587,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  10082 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23588,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  8086 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23589,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2399 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23590,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  617 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23591,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  555 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23592,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  32769 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23593,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  8443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23594,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  6543 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23595,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  7001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23596,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"631  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23597,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"10003  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23598,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"1148  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23599,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"777  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23600,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"1090  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23601,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2394 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23602,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1048 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23603,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1087 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23604,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  50001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23605,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3551 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23606,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  49999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23607,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23608,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  14442 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23609,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  17988 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23610,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  32779 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23611,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3971 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23612,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1058 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23613,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  7007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23614,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5631 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23615,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  34573 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23616,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23617,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1049 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23618,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  340 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23619,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  4224 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23620,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  7025 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23621,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  280 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23622,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  49154 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23623,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23624,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  9968 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23625,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"8649  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23626,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"5500  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23627,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1152 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23628,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  12000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23629,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2196 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23630,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  4899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23631,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  4662 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23632,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  57797 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23633,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1875 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23634,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1583 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23635,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1062 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23636,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23637,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  11111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23638,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  787 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23639,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  6000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23640,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3905 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23641,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2008 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23642,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  27715 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23643,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  32784 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23644,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2144 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23645,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  625 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23646,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  4045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23647,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  7100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23648,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3404 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23649,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1096 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23650,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  7019 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23651,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"85  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23652,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"1218  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23653,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3878 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23654,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2638 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23655,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  49400 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23656,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1147 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23657,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  23502 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23658,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3476 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23659,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5440 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23660,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  6567 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23661,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  52869 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23662,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  7777 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23663,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  366 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23664,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  10180 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23665,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  146 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23666,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5221 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23667,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  49176 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23668,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1213 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23669,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  4998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23670,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  10616 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23671,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23672,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1296 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23673,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23674,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  636 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23675,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3871 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23676,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  6565 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23677,10:30.5,100.6.0.13,100.6.0.23,TCP,4,54,"4848  >  34972 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
23678,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  10566 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23679,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  28201 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23680,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1717 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23681,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  2800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23682,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3031 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23683,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5214 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23684,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  4443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23685,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1069 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23686,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  3784 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23687,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  4 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23688,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23689,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1010 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23690,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  9040 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23691,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  50003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23692,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  1594 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23693,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  10617 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23694,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5801 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23695,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  5432 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23696,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  4004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23697,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  255 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
23698,10:30.5,100.6.0.23,100.6.0.13,TCP,4,58,34972  >  4446 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
